"TX_ROOM_TEMPERATURE","MULTIPLEXER_I_CN","MULTIPLEXER_I_Eb-No","MULTIPLEXER_I_LINK_MARGIN","MULTIPLEXER_I_BITRATE","TRANSCODER_BITRATE","PA1_DC","PA2_DC","PA3_DC","PA4_DC","PA5_DC","PA6_DC","PA7_DC","PA8_DC","PA9_DC","PA10_DC","PA11_DC","PA12_DC","PA13_DC","PA14_DC","PA15_DC","PA16_DC","PA17_DC","PA18_DC","TX_ROOM_HUMIDITY","EXCITER_A_MER","EXCITER_B_MER","TRANSMITTER_FWD_POWER","TRANSMITTER_REFLECTED_POWER","PA1_FWD_POWER","PA1_TEMP","PA2_FWD_POWER","PA2_TEMP","PA3_FWD_POWER","PA3_TEMP","PA4_FWD_POWER","PA4_TEMP","PA5_FWD_POWER","PA5_TEMP","PA6_FWD_POWER","PA6_TEMP","PA7_FWD_POWER","PA7_TEMP","PA8_FWD_POWER","PA8_TEMP","PA9_FWD_POWER","PA9_TEMP","PA10_FWD_POWER","PA10_TEMP","PA11_FWD_POWER","PA11_TEMP","PA12_FWD_POWER","PA12_TEMP","PA13_FWD_POWER","PA13_TEMP","PA14_FWD_POWER","PA14_TEMP","PA15_FWD_POWER","PA15_TEMP","PA16_FWD_POWER","PA16_TEMP","PA17_FWD_POWER","PA17_TEMP","PA18_FWD_POWER","PA18_TEMP","Timestamp"
20.4,14.2,11.69,8.7,27.9,27.92,43.51,43.28,43.5,43.48,43.45,43.54,43.48,43.47,43.51,43.46,43.46,43.45,43.77,43.47,43.62,43.53,43.53,43.54,43,37,38,20585,50,1115.4,50,1168.1,50,1142.5,50,1178.7,48,1181.7,49,1058.7,48,1161.2,49,1090.9,49,1179.7,49,1175.2,48,1176.7,49,1172.7,49,1175.2,48,1173.2,49,1172.2,50,1176.7,49,1107.3,50,1181.7,50,"2025-12-21T21:45"
21,14.17,11.66,8.67,27.9,27.92,43.51,43.23,43.51,43.5,43.51,43.56,43.47,43.47,43.5,43.47,43.39,43.43,43.85,43.47,43.6,43.66,43.53,43.57,53,37,38,20577,50,1114.5,49,1180.2,49,1137.1,49,1182.2,48,1174.2,49,1035.9,47,1146.4,49,1087.1,48,1182.7,48,1167.2,48,1174.7,48,1175.2,49,1178.7,48,1175.7,48,1177.7,49,1179.7,49,1109.7,49,1172.7,50,"2025-12-21T22:00"
20.4,14.15,11.64,8.65,27.89,27.91,43.46,43.13,43.45,43.52,43.44,43.53,43.48,43.45,43.49,43.51,43.43,43.46,43.72,43.57,43.64,43.9,43.59,43.58,45,37,38,20831,51,1152.8,48,1177.7,48,1172.2,48,1179.7,47,1175.2,48,1077.4,46,1178.7,48,1123.1,47,1176.2,47,1168.1,47,1174.7,47,1179.2,48,1168.6,48,1178.2,47,1181.7,48,1176.2,48,1148.8,48,1180.7,49,"2025-12-21T22:15"
21.6,14.21,11.7,8.71,27.93,27.9,43.47,43.05,43.46,43.49,43.5,43.53,43.51,43.44,43.53,43.47,43.53,43.44,43.89,43.47,43.61,43.84,43.58,43.56,53,37,38,20981,51,1172.7,47,1172.7,47,1176.7,47,1175.2,46,1171.2,47,1115.4,45,1180.2,47,1165.7,46,1180.7,46,1176.7,46,1173.7,46,1168.1,46,1176.7,48,1171.2,46,1172.2,47,1180.2,47,1171.7,47,1175.7,48,"2025-12-21T22:30"
20.7,14.21,11.7,8.71,27.9,27.91,43.49,43.29,43.47,43.51,43.47,43.55,43.47,43.45,43.6,43.51,43.44,43.46,43.72,43.44,43.63,43.65,43.54,43.58,47,37,38,20700,51,1131.3,49,1179.7,50,1156.7,49,1180.7,48,1179.7,49,1066.4,47,1176.7,49,1111.1,48,1179.7,48,1176.2,48,1172.2,48,1168.1,49,1171.2,47,1181.7,48,1178.2,49,1180.7,49,1125,49,1174.2,50,"2025-12-21T22:45"
21,14.22,11.71,8.72,27.92,27.91,43.47,43.11,43.48,43.5,43.45,43.55,43.47,43.45,43.62,43.49,43.43,43.46,43.71,43.54,43.63,43.68,43.57,43.56,52,37,38,20751,51,1149.3,48,1177.7,48,1145.4,48,1173.7,47,1173.2,48,1041.6,46,1170.7,48,1114,48,1172.7,48,1181.7,47,1171.7,47,1180.7,48,1179.7,48,1172.7,48,1183.7,49,1172.2,48,1122.1,49,1171.7,49,"2025-12-21T23:00"
20.4,14.18,11.67,8.69,27.9,27.92,43.48,42.93,43.46,43.48,43.48,43.54,43.49,43.44,43.46,43.48,43.43,43.44,44.17,43.5,43.61,43.8,43.59,43.56,47,37,38,21048,52,1176.2,47,1175.7,47,1177.2,47,1181.7,46,1177.2,47,1096,45,1168.1,47,1177.2,46,1175.2,46,1183.7,46,1177.7,46,1174.7,46,1181.2,48,1166.2,46,1180.2,47,1180.7,47,1178.7,47,1171.2,48,"2025-12-21T23:15"
20.35,14.18,11.67,8.68,27.88,27.91,43.49,43.28,43.46,43.49,43.44,43.53,43.48,43.45,43.52,43.43,43.45,43.45,43.77,43.41,43.63,43.56,43.56,43.55,46.5,37,38,20582,50,1113.5,50,1170.7,50,1133.7,50,1180.7,48,1174.2,49,1035,47,1167.7,49,1102.6,49,1168.6,49,1175.7,48,1175.7,48,1170.1,49,1173.2,48,1180.2,49,1174.2,50,1181.7,49,1105.4,50,1183.2,50,"2025-12-21T23:30"
20.3,14.11,11.6,8.61,27.9,27.9,43.46,43.11,43.49,43.51,43.47,43.54,43.47,43.45,43.51,43.47,43.42,43.45,43.67,43.56,43.64,43.54,43.56,43.55,46,37,38,20802,51,1156.7,48,1174.2,48,1153.7,48,1181.7,47,1171.7,48,1051,46,1175.7,48,1123.1,48,1177.2,48,1169.6,47,1183.2,47,1181.2,48,1180.7,48,1178.7,48,1177.2,49,1177.2,48,1139,49,1180.2,49,"2025-12-21T23:45"
20.6,13.98,11.47,8.48,27.89,27.9,43.47,43.09,43.47,43.46,43.47,43.56,43.49,43.45,43.59,43.46,43.38,43.44,44.02,43.52,43.62,43.73,43.54,43.58,51,37,38,20842,51,1169.6,47,1175.2,47,1176.2,47,1165.7,46,1179.7,47,1099.3,45,1170.1,47,1161.2,47,1170.1,47,1179.7,46,1176.7,46,1176.7,47,1169.6,48,1169.6,46,1175.7,47,1174.7,47,1180.2,48,1181.7,48,"2025-12-22T00:00"
21.5,13.98,11.47,8.48,27.9,27.91,43.52,43.26,43.48,43.51,43.48,43.54,43.48,43.45,43.56,43.43,43.43,43.45,43.77,43.46,43.61,43.79,43.55,43.59,48,37,38,20670,51,1171.2,48,1177.2,48,1166.7,48,1173.7,47,1172.2,48,1081.6,46,1169.6,47,1156.7,47,1175.2,47,1173.2,47,1173.7,47,1181.2,47,1173.2,46,1178.7,47,1176.7,48,1182.7,47,1158.2,48,1172.7,48,"2025-12-22T00:15"
22.9,14.35,11.84,8.85,27.91,27.89,43.54,43.3,43.49,43.49,43.47,43.56,43.48,43.47,43.45,43.46,43.44,43.45,43.65,43.39,43.6,43.67,43.56,43.58,48,37,38,20087,50,1083.4,50,1172.7,50,1102.1,50,1167.2,49,1169.6,50,1016.1,48,1119.2,49,1052.4,49,1182.7,49,1174.2,49,1172.2,49,1176.2,49,1174.2,48,1182.7,49,1139,50,1142,50,1071.9,50,1174.7,51,"2025-12-22T00:30"
20.8,14.37,11.86,8.87,27.9,27.92,43.45,43.12,43.47,43.52,43.44,43.56,43.48,43.46,43.56,43.46,43.42,43.48,43.97,43.55,43.6,43.77,43.57,43.56,46,37,38,20507,51,1157.2,48,1171.7,48,1156.2,48,1170.7,47,1179.2,48,1066,46,1173.7,47,1111.6,47,1170.7,47,1166.2,47,1167.7,47,1178.2,47,1178.2,47,1174.7,47,1175.7,48,1170.7,48,1134.7,48,1166.7,49,"2025-12-22T00:45"
21.450000000000003,14.34,11.83,8.84,27.92,27.88,43.55,43.05,43.47,43.48,43.46,43.55,43.48,43.42,43.54,43.47,43.74,43.47,43.95,43.47,43.63,43.82,43.55,43.59,47,37,38,20668,51,1170.7,47,1179.2,47,1171.2,47,1168.6,46,1183.2,47,1088.5,45,1173.7,46,1167.2,46,1180.7,46,1165.7,46,1171.7,46,1171.7,46,1170.1,47,1168.1,46,1179.7,47,1185.8,47,1169.6,47,1179.7,48,"2025-12-22T01:00"
22.1,14.31,11.8,8.81,27.92,27.91,43.51,43.29,43.45,43.47,43.41,43.54,43.48,43.43,43.52,43.5,43.45,43.44,43.32,43.39,43.61,43.58,43.57,43.57,48,37,38,20291,51,1105,49,1175.7,50,1121.6,49,1182.7,48,1173.7,49,1024.8,47,1149.3,49,1087.1,48,1171.2,49,1181.7,48,1174.2,48,1177.2,49,1174.7,48,1182.7,49,1171.7,50,1177.7,49,1089.9,50,1175.7,50,"2025-12-22T01:15"
21.2,14.35,11.84,8.85,27.9,27.91,43.51,43.15,43.46,43.49,43.47,43.55,43.47,43.45,43.52,43.45,43.49,43.43,44.23,43.48,43.59,43.81,43.56,43.55,47,37,38,20432,50,1145.4,48,1178.7,48,1141.5,48,1181.2,47,1177.2,48,1041.2,46,1162.2,48,1112.6,47,1178.2,48,1172.2,47,1170.7,47,1171.2,48,1176.2,47,1178.7,48,1174.2,48,1183.2,48,1118.3,48,1181.2,49,"2025-12-22T01:30"
21.8,14.34,11.83,8.84,27.91,27.92,43.47,43.16,43.47,43.49,43.46,43.55,43.5,43.45,43.57,43.47,43.4,43.43,44.26,43.41,43.64,43.7,43.55,43.56,47,37,38,20315,50,1135.6,48,1175.7,48,1135.1,48,1176.2,47,1179.2,48,1055.1,46,1161.7,48,1096.5,47,1175.7,48,1175.2,47,1171.7,47,1179.7,48,1175.2,47,1177.2,48,1177.7,48,1172.7,48,1119.7,48,1175.7,49,"2025-12-22T01:45"
23,14.27,11.76,8.78,27.88,27.93,43.51,43.07,43.47,43.5,43.46,43.56,43.48,43.46,43.6,43.42,43.5,43.44,43.48,43.5,43.61,43.92,43.57,43.55,46,37,38,20373,51,1149.3,48,1170.1,48,1130.8,48,1164.7,47,1169.6,48,1041.2,46,1162.7,48,1112.6,47,1182.7,47,1174.7,47,1169.6,47,1172.7,48,1170.7,47,1184.8,47,1173.2,48,1169.1,48,1121.2,48,1167.2,49,"2025-12-22T02:00"
22.25,14.28,11.77,8.78,27.9,27.89,43.5,43.09,43.49,43.47,43.49,43.55,43.48,43.45,43.51,43.45,43.41,43.46,43.81,43.49,43.64,43.78,43.53,43.57,46,37,38,20587,51,1174.2,47,1167.7,47,1167.2,47,1178.2,46,1178.7,47,1069.2,45,1175.7,47,1145.9,47,1172.7,47,1180.2,46,1179.2,46,1171.2,47,1175.2,47,1175.2,47,1173.7,48,1177.2,47,1151.8,48,1172.2,48,"2025-12-22T02:15"
21.5,14.32,11.81,8.82,27.9,27.89,43.49,43.12,43.47,43.5,43.44,43.57,43.5,43.45,43.55,43.46,43.42,43.45,43.79,43.49,43.67,43.72,43.55,43.55,46,37,38,20594,51,1172.7,47,1166.2,47,1171.7,47,1172.2,46,1171.2,47,1095.6,45,1175.7,46,1170.1,46,1183.2,46,1171.2,46,1178.7,46,1181.2,46,1171.2,47,1173.7,46,1171.2,47,1171.7,47,1175.7,47,1178.7,48,"2025-12-22T02:30"
21.5,14.21,11.7,8.71,27.9,27.91,43.49,43.29,43.47,43.49,43.44,43.56,43.48,43.46,43.59,43.46,43.39,43.43,43.83,43.44,43.61,43.78,43.54,43.57,45,37,38,20094,50,1104.5,49,1177.2,49,1120.2,49,1169.1,48,1174.7,49,1026.1,47,1127.4,48,1066.4,48,1182.2,48,1162.2,48,1175.2,48,1178.2,49,1172.7,48,1183.7,48,1150.3,49,1141,49,1089,49,1180.7,50,"2025-12-22T02:45"
22.15,14.2,11.69,8.7,27.91,27.91,43.52,43.11,43.48,43.5,43.43,43.54,43.48,43.46,43.53,43.46,43.43,43.46,44.21,43.43,43.61,43.77,43.58,43.58,44,37,38,20617,51,1174.7,47,1176.7,47,1177.2,47,1178.2,46,1174.2,47,1081.1,45,1176.2,46,1159.2,46,1171.2,46,1176.7,46,1175.2,46,1177.2,46,1166.7,47,1164.7,46,1172.2,47,1171.7,47,1163.7,47,1178.7,48,"2025-12-22T03:00"
22.8,14.2,11.69,8.69,28.13,28.15,43.51,43.27,43.49,43.49,43.46,43.56,43.47,43.46,43.49,43.48,43.39,43.46,43.95,43.44,43.6,43.54,43.54,43.58,44,37,38,19949,49,1093.2,49,1170.7,50,1116.8,49,1179.2,48,1177.2,49,1024.8,47,1126.9,49,1061.4,48,1176.2,49,1171.7,48,1180.2,48,1178.2,49,1169.6,48,1182.2,49,1148.8,50,1137.1,49,1089,50,1178.2,50,"2025-12-22T03:15"
21.8,14.29,11.78,8.79,28.19,28.14,43.48,43.15,43.48,43.47,43.44,43.57,43.47,43.46,43.51,43.45,43.54,43.45,44.27,43.53,43.63,43.99,43.6,43.55,45,37,38,20479,51,1176.7,47,1177.2,47,1180.7,47,1182.2,46,1176.7,47,1085.8,45,1172.2,46,1163.7,46,1180.2,46,1175.7,46,1180.7,46,1179.7,47,1176.7,47,1183.2,46,1177.7,47,1172.2,47,1179.7,47,1173.7,48,"2025-12-22T03:30"
21.2,14.29,11.78,8.79,28.21,28.16,43.52,43.27,43.47,43.51,43.45,43.55,43.48,43.45,43.59,43.45,43.43,43.44,43.8,43.43,43.63,43.6,43.56,43.58,44,37,38,20278,50,1122.6,48,1176.7,49,1137.6,49,1175.2,48,1172.7,49,1039,47,1144.9,48,1087.1,48,1176.7,48,1172.2,48,1165.7,48,1175.7,48,1170.1,47,1171.2,48,1172.2,49,1161.2,48,1105.4,49,1177.2,50,"2025-12-22T03:45"
21.7,14.29,11.78,8.79,28.12,28.15,43.53,43.13,43.49,43.5,43.42,43.57,43.5,43.44,43.53,43.49,43.41,43.44,44.34,43.47,43.65,44.13,43.61,43.55,45,37,38,20484,51,1173.7,47,1175.2,47,1173.7,47,1173.7,46,1177.2,47,1084.4,45,1178.2,47,1165.7,46,1175.2,46,1174.7,46,1178.2,46,1174.2,47,1174.2,47,1168.1,47,1179.2,47,1183.2,47,1160.7,48,1172.7,48,"2025-12-22T04:00"
22.3,14.35,11.84,8.85,28.14,28.13,43.51,43.25,43.5,43.51,43.45,43.54,43.48,43.46,43.61,43.46,43.45,43.45,43.85,43.46,43.62,43.82,43.53,43.55,45,37,38,20405,51,1136.1,48,1176.2,49,1155.2,48,1170.1,47,1169.6,48,1051.5,47,1182.7,48,1120.7,48,1167.2,48,1172.7,47,1180.7,48,1166.2,48,1175.2,47,1168.1,48,1173.2,48,1178.2,48,1122.1,49,1168.6,49,"2025-12-22T04:30"
21.4,14.29,11.78,8.79,28.15,28.14,43.56,43.25,43.47,43.52,43.49,43.54,43.5,43.46,43.61,43.44,43.42,43.44,43.85,43.5,43.65,44.07,43.55,43.57,45,37,38,20145,50,1120.7,49,1170.1,49,1133.7,49,1183.2,48,1167.7,49,1033.2,47,1144.4,48,1075.1,48,1174.2,48,1173.7,48,1179.2,48,1172.7,48,1167.7,47,1176.2,48,1163.7,49,1156.7,49,1099.8,49,1175.7,50,"2025-12-22T04:45"
21.3,14.35,11.84,8.85,28.14,28.12,43.48,43.25,43.47,43.49,43.45,43.55,43.48,43.44,43.55,43.43,43.43,43.43,44.4,43.45,43.62,44.15,43.59,43.54,45,37,38,20491,51,1164.7,48,1174.2,48,1169.6,48,1180.7,47,1176.2,48,1068.7,46,1179.2,47,1141.5,47,1174.7,47,1174.2,47,1178.2,47,1171.7,47,1170.1,46,1168.1,47,1180.7,48,1169.1,47,1162.2,48,1176.2,48,"2025-12-22T05:00"
22.5,14.41,11.9,8.88,28.14,28.15,43.49,43.14,43.46,43.48,43.45,43.55,43.5,43.45,43.6,43.47,43.39,43.46,43.98,43.42,43.65,43.96,43.57,43.56,45,37,38,20287,50,1146.4,48,1176.7,48,1144.4,48,1180.2,47,1179.7,48,1035.9,46,1164.7,48,1107.8,47,1180.2,48,1180.2,47,1179.7,47,1172.7,48,1171.7,47,1185.3,48,1173.2,48,1174.7,48,1117.3,48,1181.7,49,"2025-12-22T05:15"
22.15,14.42,11.91,8.95,28.16,28.11,43.49,43.13,43.47,43.49,43.44,43.55,43.49,43.48,43.44,43.46,43.45,43.43,43.97,43.5,43.6,43.33,43.54,43.57,45,37,38,20543,51,1171.2,47,1172.2,47,1180.7,47,1180.2,46,1176.7,47,1087.1,45,1168.6,47,1165.2,46,1179.7,46,1179.7,46,1180.2,46,1169.6,47,1169.6,47,1180.7,46,1177.7,47,1178.7,47,1170.7,47,1168.6,48,"2025-12-22T05:30"
21.8,14.49,11.98,8.99,28.13,28.18,43.53,43.22,43.49,43.49,43.43,43.55,43.48,43.46,43.47,43.42,43.44,43.44,44.05,43.41,43.66,43.52,43.54,43.57,45,37,38,20175,50,1126,49,1172.2,49,1127.4,49,1174.7,48,1176.7,49,1025.7,47,1148.8,48,1095.6,48,1179.7,48,1175.7,48,1174.7,48,1173.2,48,1182.7,47,1176.2,48,1176.7,49,1157.7,49,1102.1,49,1179.2,50,"2025-12-22T05:45"
21.1,14.51,12,9.01,28.11,28.12,43.48,43.27,43.46,43.5,43.44,43.56,43.47,43.46,43.58,43.49,43.41,43.44,43.78,43.45,43.63,43.74,43.55,43.57,45,37,38,20346,50,1145.4,48,1167.7,48,1157.7,48,1181.2,47,1177.7,48,1059.6,46,1174.7,48,1128.9,47,1179.2,47,1169.1,47,1172.2,47,1168.6,48,1177.7,47,1184.2,47,1176.7,48,1169.1,48,1132.7,48,1173.2,49,"2025-12-22T06:00"
21.7,14.57,12.06,9.07,28.12,28.14,43.55,43.14,43.48,43.49,43.46,43.56,43.49,43.42,43.54,43.42,43.48,43.44,44.55,43.45,43.6,43.9,43.54,43.56,41,37,38,20287,50,1139,48,1173.7,48,1136.1,48,1174.7,47,1175.7,48,1036.7,46,1159.7,48,1107.8,47,1176.7,48,1175.7,47,1175.2,47,1167.2,48,1173.7,47,1175.2,48,1166.7,49,1167.7,48,1116.4,49,1170.1,49,"2025-12-22T06:15"
22.4,14.59,12.08,9.09,28.14,28.18,43.52,43.22,43.48,43.47,43.48,43.53,43.48,43.46,43.52,43.44,43.44,43.44,43.75,43.47,43.63,44.35,43.59,43.57,39,37,38,20575,51,1183.7,47,1166.2,47,1183.2,47,1185.8,46,1175.7,47,1084.8,45,1170.7,47,1156.2,47,1184.2,47,1180.7,46,1183.7,47,1182.2,47,1170.1,46,1175.7,47,1175.2,47,1172.2,47,1163.7,48,1180.7,48,"2025-12-22T06:30"
22,14.61,12.1,9.11,28.12,28.15,43.48,43.25,43.45,43.46,43.45,43.55,43.48,43.46,43.52,43.49,43.41,43.44,43.77,43.49,43.57,43.51,43.57,43.59,44,37,38,20175,50,1118.3,49,1178.7,49,1131.3,49,1175.2,48,1174.7,49,1031,47,1136.6,48,1076,48,1169.1,48,1166.7,48,1177.7,48,1178.7,48,1172.7,48,1164.7,48,1164.7,49,1167.2,49,1094.6,49,1169.1,50,"2025-12-22T06:45"
22,14.61,12.1,9.09,28.05,28.04,43.49,43.2,43.46,43.49,43.45,43.55,43.48,43.46,43.52,43.5,43.43,43.44,44.1,43.58,43.63,44,43.57,43.57,34,37,38,20520,51,1175.7,47,1175.2,47,1181.2,47,1179.7,46,1172.2,47,1086.2,45,1175.7,47,1136.1,47,1166.2,47,1169.1,46,1170.1,46,1181.2,47,1171.2,47,1182.7,47,1171.2,48,1166.2,47,1154.2,48,1168.6,48,"2025-12-22T07:00"
22.25,14.67,12.16,9.17,28.05,28.04,43.47,43.31,43.45,43.48,43.45,43.55,43.49,43.47,43.54,43.49,43.43,43.45,43.99,43.49,43.64,43.78,43.55,43.57,35,37,38,20521,51,1180.2,48,1170.1,48,1180.2,48,1174.7,47,1169.6,48,1114,46,1173.2,47,1145.4,47,1166.7,47,1168.6,47,1173.2,47,1172.7,47,1165.7,47,1167.7,47,1176.2,48,1168.1,48,1170.7,48,1171.2,48,"2025-12-22T07:15"
22.5,14.71,12.2,9.21,28.03,28.02,43.49,43.3,43.49,43.48,43.44,43.54,43.48,43.46,43.48,43.47,43.43,43.46,43.8,43.46,43.6,43.77,43.52,43.57,36,37,38,20057,50,1086.2,50,1175.7,50,1103.5,50,1175.2,49,1176.7,50,1025.3,48,1134.2,49,1056.9,49,1175.2,49,1175.7,49,1173.2,49,1177.7,50,1178.7,48,1176.2,49,1150.8,50,1152.8,50,1084.8,50,1182.2,51,"2025-12-22T07:30"
21.6,14.71,12.2,9.21,28.03,28.05,43.48,43.25,43.46,43.49,43.47,43.55,43.48,43.44,43.51,43.47,43.43,43.44,43.96,43.43,43.6,44.3,43.58,43.58,41,37,38,20702,51,1174.7,47,1185.3,47,1181.2,47,1174.2,46,1172.2,47,1116.8,45,1173.7,47,1164.2,46,1178.2,46,1177.7,46,1168.1,46,1177.7,47,1179.2,46,1177.7,46,1175.7,47,1175.2,47,1178.7,47,1167.7,48,"2025-12-22T07:45"
21.8,14.78,12.27,9.28,28,28.01,43.5,43.23,43.47,43.51,43.44,43.56,43.49,43.47,43.52,43.45,43.43,43.45,43.94,43.47,43.66,43.77,43.54,43.55,42.5,37,38,20296,50,1128.4,49,1171.7,49,1125,49,1183.2,48,1171.2,49,1028.3,47,1144.9,48,1096,48,1170.1,48,1176.2,48,1166.2,48,1173.7,48,1174.7,48,1173.7,48,1173.2,49,1161.7,49,1111.1,49,1169.1,50,"2025-12-22T08:00"
22,14.74,12.23,9.24,28.04,28.02,43.54,43.2,43.48,43.49,43.46,43.55,43.49,43.46,43.58,43.45,43.42,43.47,44.23,43.48,43.63,44.11,43.57,43.6,44,37,38,20545,51,1175.2,48,1178.2,48,1175.7,48,1169.6,47,1170.1,48,1077.9,46,1172.7,47,1149.8,47,1172.7,47,1181.2,47,1181.2,47,1175.2,47,1169.6,46,1168.1,47,1181.7,48,1169.6,48,1161.2,48,1173.2,48,"2025-12-22T08:15"
22.2,14.78,12.27,9.28,28.03,28.06,43.53,43.24,43.51,43.49,43.47,43.56,43.48,43.45,43.61,43.46,43.46,43.47,44.09,43.5,43.62,43.91,43.56,43.56,43,37,38,20442,51,1167.2,48,1172.2,48,1173.7,48,1176.7,47,1184.8,48,1071,46,1181.7,47,1147.4,47,1179.7,47,1178.2,47,1176.7,47,1179.7,47,1165.2,46,1171.7,47,1179.2,48,1172.7,48,1155.7,48,1177.2,48,"2025-12-22T08:30"
20.3,14.78,12.27,9.28,28.04,28.03,43.51,43.26,43.49,43.49,43.47,43.56,43.49,43.44,43.58,43.46,43.43,43.43,44.26,43.49,43.64,43.9,43.52,43.55,45,37,38,20668,51,1176.2,47,1168.1,48,1174.7,47,1179.7,46,1178.7,47,1084.8,45,1175.2,47,1162.7,47,1177.7,47,1169.1,46,1173.7,46,1181.7,47,1170.1,46,1177.7,47,1174.2,48,1181.2,47,1167.7,48,1166.7,48,"2025-12-22T08:45"
20.5,14.75,12.24,9.25,28.01,28.04,43.5,43.28,43.47,43.5,43.48,43.56,43.48,43.47,43.6,43.43,43.44,43.44,43.42,43.5,43.62,44.11,43.56,43.55,45.5,37,38,20740,51,1182.7,47,1176.2,48,1176.2,48,1181.2,46,1179.7,47,1087.6,46,1179.2,47,1164.2,47,1176.7,47,1170.1,46,1172.7,47,1170.1,47,1170.7,46,1180.2,47,1176.2,48,1179.2,47,1172.7,48,1167.2,48,"2025-12-22T09:00"
20.7,14.84,12.33,9.34,28.05,28.03,43.55,43.23,43.47,43.49,43.48,43.55,43.47,43.45,43.55,43.47,43.41,43.44,44.08,43.49,43.64,43.68,43.54,43.56,46,37,38,20686,51,1175.2,47,1172.2,47,1182.7,47,1171.2,46,1185.8,47,1089.9,45,1172.2,47,1170.1,47,1170.1,46,1180.7,46,1179.2,46,1170.7,47,1174.7,46,1173.7,46,1180.2,47,1173.7,47,1179.2,48,1178.2,48,"2025-12-22T09:15"
20.65,14.81,12.3,9.31,28.03,28.04,43.51,43.21,43.48,43.49,43.46,43.55,43.48,43.46,43.54,43.48,43.45,43.44,43.62,43.5,43.63,43.91,43.56,43.56,46,37,38,20737,52,1178.7,47,1170.1,47,1174.2,47,1181.2,46,1175.2,47,1097.4,45,1175.7,46,1176.7,46,1171.7,46,1166.7,46,1179.7,46,1172.7,46,1178.2,45,1172.7,46,1169.6,47,1180.7,47,1177.7,47,1173.2,48,"2025-12-22T09:30"
20.6,14.85,12.34,9.35,28.04,28.04,43.46,43.28,43.49,43.52,43.5,43.53,43.48,43.45,43.51,43.47,43.41,43.47,43.78,43.5,43.6,43.82,43.56,43.58,46,37,38,20612,51,1179.2,47,1171.7,47,1181.7,47,1172.7,46,1165.2,47,1094.6,45,1171.2,47,1167.2,47,1170.7,46,1175.7,46,1172.7,46,1178.2,47,1179.7,46,1174.2,47,1181.7,47,1177.7,47,1176.2,48,1178.7,48,"2025-12-22T09:45"
21.4,14.81,12.3,9.31,28.05,28.02,43.54,43.31,43.47,43.48,43.43,43.55,43.48,43.45,43.52,43.47,43.44,43.45,43.4,43.42,43.65,44.07,43.56,43.56,47,37,38,20531,51,1143.9,48,1177.7,49,1156.7,48,1176.2,47,1174.2,48,1052.8,46,1180.2,48,1118.8,48,1173.2,48,1168.1,47,1180.7,47,1182.2,48,1179.2,47,1173.7,48,1172.2,49,1179.7,48,1135.1,49,1181.2,49,"2025-12-22T10:00"
22.2,14.75,12.24,9.25,28.02,28.05,43.5,43.32,43.52,43.5,43.44,43.54,43.46,43.47,43.54,43.44,43.44,43.45,43.86,43.45,43.62,43.61,43.55,43.57,48,37,38,20187,50,1115.9,49,1176.7,50,1126.4,49,1178.2,48,1177.7,49,1020.9,47,1145.4,49,1090.4,48,1174.7,48,1180.7,48,1174.7,48,1183.2,49,1179.2,48,1179.7,48,1167.7,49,1162.2,49,1102.1,49,1173.7,50,"2025-12-22T10:15"
22.9,14.88,12.37,9.38,28.02,28.04,43.58,43.25,43.5,43.51,43.45,43.54,43.47,43.47,43.55,43.49,43.39,43.44,43.66,43.47,43.63,43.71,43.55,43.54,46,37,38,20413,50,1108.8,49,1175.7,50,1124,50,1181.7,48,1175.7,50,1031.4,47,1135.6,49,1063.7,49,1181.7,49,1176.2,48,1175.2,48,1183.7,49,1168.6,48,1168.6,49,1164.7,50,1159.2,49,1091.8,50,1171.7,50,"2025-12-22T10:30"
23.7,14.88,12.37,9.38,28.05,28.03,43.47,43.16,43.45,43.51,43.44,43.53,43.48,43.44,43.55,43.47,43.43,43.45,43.66,43.47,43.63,44.04,43.54,43.58,45,37,38,20280,50,1118.3,49,1182.2,49,1121.2,49,1171.7,48,1177.2,49,1014.4,47,1137.6,49,1084.8,48,1176.2,48,1179.7,48,1179.7,48,1180.2,49,1168.6,48,1176.2,48,1173.2,49,1156.2,49,1105.9,49,1180.2,50,"2025-12-22T10:45"
23.5,14.95,12.44,9.45,28.03,28.04,43.58,43.3,43.47,43.5,43.47,43.56,43.48,43.46,43.51,43.44,43.42,43.44,43.75,43.42,43.63,43.86,43.55,43.59,41,37,38,20148,49,1095.6,50,1171.2,50,1113,50,1177.7,49,1179.7,50,1018.7,48,1119.7,50,1053.7,49,1168.6,49,1182.2,49,1170.1,49,1173.7,50,1168.1,49,1172.2,49,1145.4,50,1131.8,50,1078.3,50,1178.7,51,"2025-12-22T11:00"
23.3,14.89,12.38,9.39,27.99,28.05,43.49,43.28,43.47,43.49,43.46,43.55,43.49,43.45,43.55,43.46,43.42,43.46,44.26,43.48,43.6,43.8,43.54,43.57,37,37,38,20052,49,1068.2,51,1170.1,51,1089.5,51,1170.1,50,1169.1,51,1000.6,49,1088.5,50,1022.6,50,1181.7,50,1172.7,50,1175.7,50,1182.2,50,1168.1,49,1179.2,50,1127.9,51,1118.3,50,1058.7,51,1174.2,52,"2025-12-22T11:15"
